triples,predictions,actuals
Expect_a_Miracle artist Brian_Kelly_(composer_&_pianist) Expect_a_Miracle genre Instrumental_music Expect_a_Miracle producer Brian_Kelly_(composer_&_pianist) Expect_a_Miracle runtime 54.56 ,"Expect a Miracle, produced by Brian Kelly (composer & pianist), has a runtime of 54.56. It is an instrumental genre.","Brian Kelly is the producer and author of the album ""Expect a Miracle"", said album has a runtime of 54:56 and is of the instrumental music genre."
GMA_New_Media location Philippines GMA_New_Media product World_Wide_Web GMA_New_Media type Media_company ,"GMA New Media, a media company located in the Philippines, produces web services.",GMA New Media is a media company located in the Philippines that offers World Wide Web services.
"Olga_Bondareva almaMater Leningrad_State_University Olga_Bondareva birthDate 1937-04-27 Olga_Bondareva birthName ""Olga Nikolaevna Bondareva"" Olga_Bondareva birthPlace Leningrad,_USSR Olga_Bondareva deathDate 1991-12-09 Olga_Bondareva knownFor Bondareva–Shapley_theorem ","Olga Bondareva was born on 27 April 1937 in Leningrad, USSR. Her birth name was Olga Nikolaevna Bondareva and she died on 9 December 1991. She studied at the Leningrad State University and is known for the Bondareva-Shapley theorem.","Olga Bondareva, who was born Olga Nikolaevna Bondareva on April 27, 1837 in Leningrad, USSR, died on December 9, 1991. She was a graduate of Leningrad State University who was known for the Bondareva-Shapley theorem."
Imagine_(John_Lennon_song) followedBy Happy_Xmas_(War_Is_Over) Mermaid_(Train_song) followedBy Imagine_(John_Lennon_song) Mermaid_(Train_song) genre Reggae Imagine_(John_Lennon_song) genre Pop_music ,The song Imagine by John Lennon is a pop song. It is followed by Happy Xmas (War Is Over) and Mermaid (Train song). Mermaid is a reggae song.,"Train's reggae song ""Mermaid"" was followed by the release of the pop song Imagine by John Lennon. This was then followed by Happy Xmas (War Is Over)."
Mermaid_(Train_song) genre Reggae Mermaid_(Train_song) recordLabel Columbia_Records Mermaid_(Train_song) recordLabel Sony_Music_Entertainment Mermaid_(Train_song) runtime 3.16 Mermaid_(Train_song) writer Espen_Lind Mermaid_(Train_song) writer Amund_Bjørklund ,The song Mermaid (Train song) is reggae and has a runtime of 3.16. It was written by Espen Lind and Amund Bjorklund and is on the record label Sony Music Entertainment. It was previously on the Columbia Records label.,The song Mermaid was written In the reggae music genre by Espen Lind and Amund Bjorklund The song was performed by Train and released by Columbia Records and Sony Music Entertainment records. It has a total runtime of three minutes and sixteen seconds.
ALCO_RS-3 builder American_Locomotive_Company ALCO_RS-3 cylinderCount 12 ,The ALCO RS-3 has 12 cylinders and was built by the American Locomotive Company.,The American Locomotive Company made ALCO RS-3 has a 12 cylinder engine.
Nurhan_Atasoy citizenship Turkey Turkey demonym Turk Nurhan_Atasoy residence Istanbul Istanbul utcOffset +2 ,"Nurhan Atasoy is a Turkish citizen who lives in Istanbul, which has a UTC offset of +2.",Nurhan Atasoy a Turk (demonym for residents of Turkey) is residing in Istanbul which is located in the +2 UTC timezone.
It's_Great_to_Be_Young_(1956_film) director Cyril_Frankel ,Cyril Frankel directed the 1956 film It's Great to Be Young.,The director of the 1956 movie It's Great to Be Young is Cyril Frankel.
Noise_rock stylisticOrigin Noise_music ,Noise rock has its origins in noise music.,The stylistic origins of noise rock are from noise music.
"Bootleg_Series_Volume_1:_The_Quine_Tapes precededBy Squeeze_(The_Velvet_Underground_album) Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn St._Louis,_Missouri Bootleg_Series_Volume_1:_The_Quine_Tapes releaseDate 2001-10-16 Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05 ","Bootleg Series Volume 1: The Quine Tapes was released on 2001-10-16. It was recorded in St. Louis, Missouri, United States and has a runtime of 230.05. It was preceded by Squeeze (The Velvet Underground album).",The Bootleg Series Volume I: The Quine Tapes was recorded in St. Louis Missouri in the United States and was released on 10-16-2001. The album was preceded by the album Squeeze and is 230.05 minutes long.
"Olga_Bondareva birthPlace Leningrad,_USSR Olga_Bondareva deathPlace Saint_Petersburg ","Olga Bondareva was born in Leningrad, USSR and died in Saint Petersburg.","Olga Bondareva died in Saint Petersburg, although her birthplace was in Leningrad, USSR."
"United_States areaTotal 9833516.63  (square kilometres) AmeriGas city King_of_Prussia,_Pennsylvania AmeriGas country United_States United_States populationTotal 324720797 AmeriGas regionServed United_States ","AmeriGas serves the United States, which has a total area of 9833516.63 (square kilometres), a population of 324720797 and is located in King of Prussia, Pennsylvania.","AmeriGas, located in King of Prussia, Pennsylvania serves the 324,720,797 people and 9,833,516.63 square kilometers of the United States."
Ciudad_Ayala country Mexico Ciudad_Ayala timeZone Pacific_Daylight_Time Ciudad_Ayala timeZone Pacific_Standard_Time_Zone ,Ciudad Ayala is located in Mexico and has the Pacific Standard Time Zone. The Pacific Daylight Time Zone is also used.,Ciudad Ayala is a Mexican city located in the Pacific Standard Daylight time zone.
"Liselotte_Grschebina birthPlace German_Empire Israel leaderTitle ""Prime Minister"" Liselotte_Grschebina nationality Israel Israel populationDensity 387.63 ",Liselotte Grschebina was born in the German Empire and is a national of Israel. The leader of Israel is called the Prime Minister and the population density is 387.63.,"The population density of Israel is 387.63 people per square kilometre of land area and the leader title of Israel is Prime Minister. Liselotte Grschebina, born in the German Empire, is an Israeli national."
"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology president ""B.M. Reddy"" Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education ","The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. It is affiliated with the Visvesvaraya Technological University and its president is B.M. Reddy. The Institute was given the Technical Campus status by the All India Council for Technical Education which is located in Mumbai.","The President of Acharya Institute of Technology is B. M. Reddy which is affiliated with the Visvesvaraya Technological University. Its located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. Acharya Institute of Technology was given the 'Technical Campus' status by All India Council for Technical Education located in Mumbai."
Anatole_de_Grunwald birthDate 1910-12-25 English_Without_Tears writer Anatole_de_Grunwald English_Without_Tears writer Terence_Rattigan ,Anatole de Grunwald was born on 1910-12-25 and wrote English Without Tears. Terence Rattigan is the author of English Without Tears.,Terence Rattigan and Anatole de Grunwald (birthdate 25-12-1910) are the writers of English Without Tears.
Brandon_Carter birthPlace England Brandon_Carter doctoralAdvisor Dennis_William_Sciama Brandon_Carter knownFor Carter_constant Brandon_Carter knownFor No-hair_theorem Brandon_Carter professionalField General_relativity ,"Brandon Carter, born in England, is known for the Carter constant and the No-hair theorem. He is a general relativity professional and his doctoral advisor was Dennis William Sciama.","Brandon Carter, a physicist in General Relativity advised by Dennis William Sciama known for the invention of the Carter Constant and his proof of the no-hair theorem, was born in England."
University_of_Burgundy numberOfStudents 27400 University_of_Burgundy numberOfUndergraduateStudents 16800 ,"The University of Burgundy has 27400 students, 16800 of which are undergraduates.","The University of Burgundy has 27400 students, and 16800 are undergraduate students."
1147_Stavropolis apoapsis 418476000000.0 1147_Stavropolis discovered 1929-06-11 1147_Stavropolis rotationPeriod 20378.5 ,"1147 Stavropolis, discovered on 11 June 1929, has a rotation period of 20378.5 and an apoapsis of 418476000000.0.","1147 Stavropolis is an asteroid, discovered on June 11, 1929, has an apoapsis of 418476000000.0 AU and a rotation period of 20378.5."
Turn_Me_On_(album) artist The_Honeymoon_Killers_(American_band) Turn_Me_On_(album) genre Punk_blues Turn_Me_On_(album) genre Noise_rock Turn_Me_On_(album) precededBy Let_It_Breed Turn_Me_On_(album) producer The_Honeymoon_Killers_(American_band) Turn_Me_On_(album) producer Wharton_Tiers Turn_Me_On_(album) runtime 35.1 ,Turn Me On is a 35.1 minute album produced by The Honeymoon Killers and Wharton Tiers. It is performed by the American band The Honeymoon Killers and has a genre of Noise rock. It is preceded by Let It Breed and has a genre of punk blues.,"The album Let it Breed by the American band The Honeymoon Killers, was followed by their self-produced album Turn Me On which was produced by Wharton Tiers. Turn Me On is an album in the noise rock and punk blues genres and has a total runtime of 35 minutes 10 seconds."
Super_Capers budget 2000000.0 Super_Capers director Ray_Griggs_(director) Super_Capers runtime 98.0 Super_Capers starring Michael_Rooker Super_Capers starring Tom_Sizemore Super_Capers writer Ray_Griggs_(director) ,"Super Capers has a budget of $2,000,000.0 and a runtime of 98 minutes. It was directed by Ray Griggs, who also wrote the script and stars Michael Rooker and Tom Sizemore.","Super Capers is a 98 minute film with a $2000000.0 budget. It stars Tom Sizemore and Michael Rooker, and was written and directed by Ray Griggs."
Israel areaTotal 20769100000.0 ,Israel has a total area of 20769100000.0.,"Israel has a total area of 20,769 square kilometers."
Bootleg_Series_Volume_1:_The_Quine_Tapes genre Rock_music Bootleg_Series_Volume_1:_The_Quine_Tapes precededBy Squeeze_(The_Velvet_Underground_album) Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Polydor_Records ,Bootleg Series Volume 1: The Quine Tapes is a rock music album that was preceded by Squeeze (The Velvet Underground album). It was released by Polydor Records.,The rock album Bootleg Series Volume 1: The Quine Tapes was released by Polydor Records and was preceded by the album Squeeze.
Stargate_(production_team) associatedBand/associatedMusicalArtist Benny_Blanco Stargate_(production_team) associatedBand/associatedMusicalArtist Michael_Jackson Mermaid_(Train_song) writer Espen_Lind Mermaid_(Train_song) writer Stargate_(production_team) ,"The Stargate production team, which includes Benny Blanco and Michael Jackson, wrote the song Mermaid. Espen Lind is a writer of the song Mermaid.","The song Mermaid, which was released by the band Train, was written by Espen Lind and produced by the Stargate production team who are also associated with musical artists Michael Jackson and Benny Blanco."
"Piotr_Hallmann birthDate 1987-08-25 Piotr_Hallmann birthPlace Gdynia,_Poland Piotr_Hallmann weight 70.308 ","Piotr Hallmann was born in Gdynia, Poland on 1987-08-25 and weighs 70.308 kg.","Piotr Hallmann (born in Gdynia, Poland) on August 25,1987,weighs 70.308 kilograms."
Darinka_Dentcheva birthDate 1958-01-01 Darinka_Dentcheva knownFor Stochastic_programming Darinka_Dentcheva professionalField Mathematical_optimization ,Darinka Dentcheva was born on 1958-01-01 and is known for Stochastic programming. Her professional field is mathematical optimization.,"Darinka Dentcheva (born on January 1, 1958) is a mathematician in the field of mathematical optimization who is known for her work with stochastic programming."
"Detroit isPartOf Wayne_County,_Michigan ","Detroit is part of Wayne County, Michigan.","The city of Detroit is located in Wayne County, Michigan."
"Bananaman broadcastedBy BBC BBC city Broadcasting_House Bananaman creator Steve_Bright Bananaman lastAired ""1986-04-15"" Bananaman starring Bill_Oddie ","The BBC, which is located in Broadcasting House, broadcast Bananaman. The show, which starred Bill Oddie, was created by Steve Bright and last aired on April 15, 1986.","The BBC (Broadcasting House) is based in London. The show Bananaman that starred Bill Oddie was broadcasted by BBC and last aired on April 15th, 1986. The creator of Bananaman was Steve Bright."
Nord_(Year_of_No_Light_album) runtime 58.41 ,The album Nord has a runtime of 58.41.,The length of Nord is 58.41.
"Alan_B._Miller_Hall address ""101 Ukrop Way"" Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall buildingStartDate ""30 March 2007"" Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall location Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary Alan_B._Miller_Hall tenant Mason_School_of_Business ","The Mason School of Business is the current tenant of Alan B Miller Hall, which is located at 101 Ukrop Way, Virginia. The building was started on 30 March 2007 and was designed by Robert A M Stern. The owner of the Alan B Miller Hall is the College of William and Mary.",The Mason School of Business are the current tenants of Alan B Miller Hall which is situated in Virginia at 101 Ukrop Way. The architect of the Alan B Miller Hall was Robert A M Stern and the building began construction on the 30th of March 2007. The Mason School of Business is a tenant of the hall and The College of William and Mary own it.
"Turkey longName ""Republic of Turkey"" ",The long name of Turkey is the Republic of Turkey.,"The full name of Turkey is the ""Republic of Turkey"""
Bedford_Aerodrome cityServed Bedford_Autodrome Bedford_Aerodrome icaoLocationIdentifier EGBF Bedford_Aerodrome location Thurleigh Bedford_Aerodrome operatingOrganisation MotorSport_Vision Bedford_Aerodrome runwayLength 1095.0 ,Bedford Aerodrome is located at Thurleigh and serves the city of Bedford. It is operated by Motor Sport Vision and has a runway length of 1095.0. Its ICAO location identifier is EGBF.,"The runway length of the Bedford Aerodrome in Thurleigh, is 1095 and it is operated by MotorSport Vision. Bedford Aerodrome's International Civil Aviation Organization (ICAO) identifier is EGBF and it serves the Bedford Autodrome."
Karlsruhe postalCode 76131–76229 ,The postal code for Karlsruhe is 76131-76229.,The postal code of Karlsruhe is 76131-76229.
"United_States areaTotal 9833516.63  (square kilometres) AmeriGas city King_of_Prussia,_Pennsylvania AmeriGas country United_States United_States populationTotal 324720797 AmeriGas regionServed United_States ","AmeriGas serves the United States, which has a total area of 9833516.63 (square kilometres) and a population of 324720797. AmeriGas is located in King of Prussia, Pennsylvania.","AmeriGas, located in the city of King of Prussia, Pennsylvania, serves all regions of the United States, which has a population of 324,720,797 and total area of 9833516.63 (square kilometres)."
1147_Stavropolis absoluteMagnitude 11.5 1147_Stavropolis apoapsis 418476000000.0 1147_Stavropolis discoverer Grigory_Neujmin 1147_Stavropolis orbitalPeriod 1249.6 1147_Stavropolis rotationPeriod 20378.5 ,"1147 Stavropolis, discovered by Grigory Neujmin, has an orbital period of 1249.6 and an apoapsis of 418476000000.0. It has an absolute magnitude of 11.5 and a rotation period of 20378.5.","Discovered by Grigory Neujmin, the asteroid 1147 Stavropolis has an apoapsis of 418476000000.0, an orbital period of 1249.6 days, an absolute magnitude of 11.5 and a rotation period of 20378.5."
ENAIRE city Madrid Alcobendas country Spain Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 3500.0 ,"Adolfo Suarez Madrid-Barajas Airport is located in Alcobendas, Spain. It is operated by ENAIRE, which is located in Madrid. The runway length is 3500.0.","ENAIRE in Madrid, is the operating organisation for Adolfo Suarez Madrid-Barajas airport which is in Alcobendas, Spain. The runway length at Adolfo Suarez Madrid-Barajas airport is 3500."
"Olga_Bondareva birthName ""Olga Nikolaevna Bondareva"" Olga_Bondareva knownFor Bondareva–Shapley_theorem ","Olga Bondareva, whose birth name is Olga Nikolaevna Bondareva, is known for the Bondareva-Shapley theorem.","Olga Bondareva, whose birth name was Olga Nikolaevna Bondareva, is known for the Bondareva-Shapley theorem."
GMA_New_Media foundingDate 2000-01-01 GMA_New_Media product Mobile_Applications ,"GMA New Media, founded on 01-01-2000, produces mobile applications.","GMA New Media, a company founded on 01-01-2000 are manufacturers of mobile applications."
Brandon_Carter doctoralAdvisor Dennis_William_Sciama Brandon_Carter knownFor Carter_constant Brandon_Carter knownFor No-hair_theorem Brandon_Carter professionalField General_relativity ,Brandon Carter is known for the No-hair theorem and the Carter constant. He is a general relativity professional and his doctoral advisor was Dennis William Sciama.,"Brandon Carter works professionally in the field of general relativity with Dennis William Sciama, who is Brandon’s doctoral advisor. Brandon is known for both the Carter constant and the No-hair theorem."
Expect_a_Miracle followedBy Afterplay_(Brian_Kelly_album) Expect_a_Miracle genre Instrumental_music Expect_a_Miracle precededBy Pools_of_Light_(Brian_Kelly_album) Expect_a_Miracle producer Brian_Kelly_(composer_&_pianist) ,"Brian Kelly is the producer of the instrumental album Expect a Miracle, which was preceded by Pools of Light and followed by Afterplay.","Expect a Miracle, an instrumental music genre, produced by Brian Kelly, was preceded by the album Pools of Light and followed by the album Afterplay."
University_of_Burgundy country France ,The University of Burgundy is located in France.,The University of Burgundy is located in France.
"Ciudad_Ayala isPartOf Morelos Ciudad_Ayala leaderTitle ""City Manager"" Ciudad_Ayala populationDensity 1604.0 Ciudad_Ayala populationMetro 1777539 Ciudad_Ayala type City ",Ciudad Ayala is a city in Morelos with a population of 1777539. The city manager is the leader of the city and the population density is 1604.0.,"Ciudad Ayala, a city, is a part of Morelos and one of the leaders is the City Manager. The population of the metropolitan area of Ciudad Ayala is 1,777,539 with population density of 1604.0."
GMA_New_Media product Online_Game ,GMA New Media produces online games.,GMA New Media's main product is online games.
Nord_(Year_of_No_Light_album) followedBy Live_at_Roadburn_2008_(Year_of_No_Light_album) Live_at_Roadburn_2008_(Year_of_No_Light_album) producer Roadburn_Festival Nord_(Year_of_No_Light_album) producer Year_of_No_Light ,The album Live at Roadburn 2008 (Year of No Light album) was produced by the Roadburn Festival. It was followed by Nord (Year of No Light album). Nord (Year of No Light album) was produced by Year of No Light.,"The album Nord was produced by the Year of No Light, which was produced by the Roadburn Festival and was followed by the album Live at Roadburn 2008."
"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology state Karnataka ","The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, Karnataka. It is affiliated with the Visvesvaraya Technological University.","The Acharya Institute of Technology campus is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, Karnataka – 560090 and it is affiliated to Visvesvaraya Technological University."
Quezon_City areaTotal 165.33 GMA_New_Media location Philippines GMA_New_Media location Quezon_City ,"GMA New Media is located in Quezon City, Philippines, which has a total area of 165.33.","GMA New Media is located in Quezon City in the Philippines, whose total area is 165.33."
Nie_Haisheng birthPlace Zaoyang Nie_Haisheng birthPlace Hubei Nie_Haisheng mission Shenzhou_10 Nie_Haisheng mission Shenzhou_6 ,"Nie Haisheng was born in Zaoyang, Hubei and was a crew member of the Shenzhou 6 and Shenzhou 10 missions.",Nie Haisheng was born in Zaoyang and Hubei. Nie Haisheng was part of the Shenzhou 10 mission and Shenzhou 6 mission.
Take_It_Off! followedBy 'Til_Death_Do_Us_Part_(EP) Turn_Me_On_(album) followedBy Take_It_Off! Turn_Me_On_(album) producer Wharton_Tiers Take_It_Off! producer The_Honeymoon_Killers_(American_band) ,The Honeymoon Killers produced the album Turn Me On which was followed by Take It Off! which was produced by Wharton Tiers and The American band The Honeymoon Killers. Take It Off! was followed by 'Til Death Do Us Part (EP).,"Take It Off! by the American band The Honeymoon Killers was preceded by their album Turn Me On, produced by Wharton Tiers, and followed by the EP 'Til Death Do Us Part."
Live_at_Roadburn_2008_(Year_of_No_Light_album) recordDate 2008-04-19 ,Live at Roadburn 2008 (Year of No Light album) was recorded on 2008-04-19.,"The album Live at Roadburn 2008 by Year of No Light was recorded on April 19, 2008."
"11th_Mississippi_Infantry_Monument country ""United States"" 11th_Mississippi_Infantry_Monument established 2000 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania ","The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania, United States and was established in 2000.","The 11th Mississippi Infantry Monument was established in 2000 in the location of Infantry Monument is Adams County, Pennsylvania which is located in the United States."
Liselotte_Grschebina birthPlace German_Empire Liselotte_Grschebina deathDate 1994-06-14 Liselotte_Grschebina deathPlace Israel Liselotte_Grschebina nationality Israel ,Liselotte Grschebina was born in the German Empire and died in Israel on 14th June 1994.,"Liselotte Grschebina died in Israel on June 14, 1994. Though she had Israeli nationality, she was born in the German Empire."
Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Agremiação_Sportiva_Arapiraquense season 2015 ,Agremiação Sportiva Arapiraquense play in the Campeonato Brasileiro Série C league. They played in the 2015 season. Vila Nova Futebol Clube are the champions of the Campeonato Brasileiro Série C league.,Agremiação Sportiva Arapiraquense play in the Campeonato Brasileiro Série C league in 2015 where Vila Nova Futebol Clube are the champions.
English_Without_Tears cinematography Bernard_Knowles English_Without_Tears director Harold_French English_Without_Tears editing Alan_Jaggs English_Without_Tears musicComposer Nicholas_Brodszky English_Without_Tears producer Anatole_de_Grunwald English_Without_Tears releaseDate 1944-07-28 English_Without_Tears runtime 89.0 ,"English Without Tears was released on 28th July 1944. It was produced by Anatole de Grunwald, directed by Harold French, edited by Alan Jaggs, has a runtime of 89 minutes, and its music was composed by Nicholas Brodszky. The cinematography was done by Bernard Knowles.","English Without Tears is an 89 minute movie that was released on July 28th, 1944. The music was composed by Nicholas Brodszky and the editing was done by Alan Jaggs. The cinematography was completed by Bernard Knowles and the directing was done by Harold French. Anatole de Grunwald served as the film producer."
Hypermarcas foundingDate 2001-01-01 Hypermarcas industry Pharmaceuticals Hypermarcas product Healthcare Hypermarcas product Cosmetics ,"Hypermarcas, founded on 2001-01-01, is a pharmaceutical company that produces healthcare products and cosmetics.","The pharmaceutical and healthcare company, Hypermarcas was founded on January 1, 2001. It also produces cosmetics."
United_States areaTotal 9833520000000.0 ,The total area of the United States is 9833520000000.0.,The United States has a total area of 9833520000000.
Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Agremiação_Sportiva_Arapiraquense season 2015 ,Agremiação Sportiva Arapiraquense played in the Campeonato Brasileiro Série C league in 2015. Vila Nova Futebol Clube are the champions of that league.,"Agremiação Sportiva Arapiraquense played in the 2015 season and play in the Campeonato Brasileiro Série C league, which Vila Nova Futebol Clube have been the champions of."
Bedford_Aerodrome cityServed Bedford_Autodrome Bedford_Aerodrome elevationAboveTheSeaLevel 83.2104 Bedford_Aerodrome operatingOrganisation MotorSport_Vision Bedford_Aerodrome runwayLength 1095.0 ,"Bedford Aerodrome, which serves the city of Bedford Autodrome, is operated by Motor Sport Vision. It is 83.2104 metres above sea level and has a runway length of 1095.0.","The Bedford Aerodrome, which also serves the Bedford Autodrome, has an operating organization that is called MotorSport Vision. Situated 83.2 meters above sea level, the runway length at the Bedford Aerodrome is 1095."
1147_Stavropolis apoapsis 418476000000.0 1147_Stavropolis epoch 31 July 2016 (JD2457600.5) 1147_Stavropolis periapsis 260855000000.0 ,1147 Stavropolis has an epoch date of 31 July 2016 (JD2457600.5) and an apoapsis of 418476000000.0. Its periapsis is 260855000000.0.,"1147 Stavropolis, which has an apoapsis of 418476000000.0 and a periapsis of 260855000000.0, had its epoch on July 31 2016."
"11th_Mississippi_Infantry_Monument category Contributing_property Adams_County,_Pennsylvania hasToItsSoutheast Carroll_County,_Maryland 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania 11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania ","The 11th Mississippi Infantry Monument is located in the municipality of Gettysburg, Adams County, Pennsylvania. It is categorised as a contributing property and is located to the southeast of Carroll County, Maryland.","The location of the 11th Mississippi Infantry Monument is Adams County, Pennsylvania, in the municipality of Gettysburg and it is categorized as a contributing Property. Adams County has Carroll County, Maryland to its southeast."
Olga_Bondareva deathPlace Saint_Petersburg ,Olga Bondareva died in Saint Petersburg.,Olga Bondareva died in Saint Petersburg.
Nord_(Year_of_No_Light_album) artist Year_of_No_Light Nord_(Year_of_No_Light_album) recordLabel Crucial_Blast Nord_(Year_of_No_Light_album) recordLabel E-Vinyl ,The Year of No Light album was released by E-Vinyl and Crucial Blast. The artist is Nord.,Nord is an album by Year of No Light which was released on the Crucial Blast and E-Vinyl labels.
Aleksandr_Prudnikov birthDate 1989-02-24 Aleksandr_Prudnikov club FC_Amkar_Perm Aleksandr_Prudnikov currentclub FC_Amkar_Perm Aleksandr_Prudnikov youthclub FC_Spartak_Moscow ,Aleksandr Prudnikov was born on 24 February 1989 and played for the youth club FC Spartak Moscow. He currently plays for FC Amkar Perm and his club is FC Amkar Perm.,"Aleksandr Prudnikov from the FC Amkar Perm club, born 1989-02-24 played for FC Spartak Moscow's youth team."
Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm director Sarah_Teale Death_on_a_Factory_Farm producer Tom_Simon Death_on_a_Factory_Farm producer Sarah_Teale ,Death on a Factory Farm was produced by Tom Simon and Sarah Teale. The director of the film was Sarah Teale.,"'Death on a Factory Farm' was produced by Tom Simon and Sarah Teale, and was also directed by both of them."
Mermaid_(Train_song) genre Pop_rock ,The song Mermaid is a pop rock song.,The Train song by Mermaid is from the pop rock genre.
Bionico country Mexico Bionico course Dessert Mexico currency Mexican_peso Mexico demonym Mexicans Dessert dishVariation Cookie Bionico ingredient Granola Bionico region Guadalajara ,"Bionico is a dessert found in Guadalajara, Mexico. It contains granola and is served in Mexico where the currency is the Mexican peso and the people are known as Mexicans. Cookies are also a dessert.","A cookie is a type of dessert, much like Bionico, which has granola in it and can be found in Guadalajara, Mexico. Mexico is inhabited by Mexicans and uses the peso as its currency."
Brandon_Carter birthPlace England Brandon_Carter knownFor Anthropic_principle ,"Brandon Carter, born in England, is known for the Anthropic principle.","Brandon Carter, known for his work on the Anthropic Principle, was born in England."
Bedford_Aerodrome elevationAboveTheSeaLevel 83.2104 Bedford_Aerodrome icaoLocationIdentifier EGBF Bedford_Aerodrome runwaySurfaceType Concrete ,Bedford Aerodrome is located 83.2104 metres above sea level and has the ICAO location identifier EGBF. The runway surface is made of concrete.,Bedford Aerodrome's ICAO identifier is EGBF. It is located 83.2104 meters above sea level and has a runway made of concrete.
Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm producer Tom_Simon ,Death on a Factory Farm was directed by Tom Simon and produced by Tom Simon.,"Tom Simon was the producer and director of ""Death on a Factory Farm""."
Bionico country Mexico Bionico course Dessert Mexico currency Mexican_peso Mexico demonym Mexicans Bionico dishVariation Cottage_cheese ,Bionico is a dessert found in Mexico. The dish can be varied by using cottage cheese. Mexicans are the people who live in Mexico and the currency used is the Mexican peso.,Mexicans are people from Mexico where the currency is the peso. Bionico is a dish served for dessert in Mexico which can be made using cottage cheese.
"Abraham_A._Ribicoff inOfficeWhilePresident John_F._Kennedy Abraham_A._Ribicoff nationality American Abraham_A._Ribicoff office ""United States Secretary of Health, Education, and Welfare"" Abraham_A._Ribicoff spouse ""Ruth Ribicoff"" Abraham_A._Ribicoff successor John_N._Dempsey ","Abraham A. Ribicoff was an American who was married to Ruth Ribicoff. He worked as the United States Secretary of Health, Education, and Welfare and was in office while John F. Kennedy was President. He was succeeded by John N. Dempsey.","Abraham A. Ribicoff was married to Ruth Ribicoff and was in office at the same time as John F. Kennedy was president. He was a citizen of the USA and was succeeded by John N. Dempsey in his office of the United States Secretary of Health, Education, and Welfare."
Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm director Sarah_Teale Death_on_a_Factory_Farm producer Tom_Simon Death_on_a_Factory_Farm producer Sarah_Teale ,Death on a Factory Farm was directed by Sarah Teale and Tom Simon. It was produced by Sarah Teale and Tom Simon.,Death on a Factory Farm was produced and directed by Sarah Teale and Tom Simon.
Pontiac_Rageous assembly Michigan Pontiac_Rageous assembly Detroit Pontiac_Rageous bodyStyle Coupe Pontiac_Rageous manufacturer Pontiac Pontiac_Rageous productionEndYear 1997 Pontiac_Rageous productionStartYear 1997 ,"The Pontiac Rageous is a coupe assembled in Detroit, Michigan. It was made by Pontiac and was produced from 1997 to 1997.","The Pontiac Rageous, a coupe manufactured by Pontiac, was assembled in Detroit, Michigan starting production in 1997. The last production of the Pontiac Rageous was in 1997."
