eids,input,prediction,actual,generation
Id26,Cleveland isPartOf Ohio 200_Public_Square location Cleveland," Паблик-сквер 200 находится в Кливленде, штат Огайо. ","['Паблик-сквер 200 находится в Кливленде, Огайо.', 'Паблик-сквер 200 находится в Кливленде, Огайо.', 'Паблик-сквер 200 находится в Кливленде, Огайо.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Cleveland isPartOf Ohio 200_Public_Square location Cleveland [/TRIPLE] [ANW] Паблик-сквер 200 находится в Кливленде, штат Огайо. [/ANW] 1. Паблик-сквер 200 находится в Кливленде, штат Огайо. 2. Кливленд - часть штата Огайо. [/ANW] 1. Паблик-сквер 200 находится в Кливленде, штат Огайо. 2. Кливленд - часть штата Огайо. [/ANW] 1. Паблик-сквер 200 находится в Кливленде, штат Огайо. 2. Кливленд - часть штата Огайо. [/ANW] 1. Паблик-сквер 200 находится в Кливленде, штат Огайо. 2. Кливленд - часть штата Огайо. [/ANW] 1. Паблик-сквер 200 находится в Кливленде, штат Огайо. 2. Кливленд - часть штата Огайо. [/ANW] 1. Паблик-сквер 200 находится в Кливленде, штат Огайо. 2. Кливленд - часть штата Огайо. [/ANW] 1. Паблик-сквер 200 находится в Кливленде, штат Огайо. 2. Кливленд - часть штата Огайо. [/ANW] 1. Паблик-сквер 200 находится в Кливленде, штат Огайо. 2. Кливленд - часть штата Огайо. [/ANW] 1. Паблик-сквер 200 находится в Кливленде, штат Огайо. "
Id34,Adolfo_Suárez_Madrid–Barajas_Airport location Madrid, Барахас находится в Мадриде. ,"['В Мадриде находится Барахас.', 'Аэропорт Барахас находится в Мадриде.', 'Аэропорт Барахас находится в Мадриде.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport location Madrid [/TRIPLE] [ANW] Барахас находится в Мадриде. [/ANW] 1. Барахас находится в Мадриде. [/ANW] 2. Барахас находится в Мадриде. [/ANW] 3. Барахас находится в Мадриде. [/ANW] 4. Барахас находится в Мадриде. [/ANW] 5. Барахас находится в Мадриде. [/ANW] 6. Барахас находится в Мадриде. [/ANW] 7. Барахас находится в Мадриде. [/ANW] 8. Барахас находится в Мадриде. [/ANW] 9. Барахас находится в Мадриде. [/ANW] 10. Барахас находится в Мадриде. [/ANW] 11. Барахас находится в Мадриде. [/ANW] 12. Барахас находится в Мадриде. [/ANW] 13. Барахас находится в Мадриде. [/ANW] 14. Барахас находится в Мадриде. [/ANW] 15. Барахас находится в Мадриде. [/ANW] 16. Барахас находится в Мадриде. [/ANW] 17. Барахас находится в Мадриде. [/ANW] 18. Барахас находится в Мадриде. [/ANW] 19. Барахас находится в Мадриде. [/ANW] 20. Барахас находится в Мадриде. [/ANW] 21. Барахас находится в Мадриде. [/ANW] 22. Барахас находится в Мадриде. [/ANW] 23. Барахас находится в Мадриде. [/ANW] 24. Барахас находится в Мадриде. [/ANW] 25."
Id3,Peter_Stöger club SK_Rapid_Wien, Петер Штёгер играет за Рапид. ,"['Петер Штёгер был в клубе Рапид.', 'Петер Штёгер играет в Рапиде.', 'Петер Штёгер играет за Рапид.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Peter_Stöger club SK_Rapid_Wien [/TRIPLE] [ANW] Петер Штёгер играет за Рапид. [/ANW] 1. Петер Штёгер играет за Рапид. [/ANW] 2. Петер Штёгер играет за Рапид. [/ANW] 3. Петер Штёгер играет за Рапид. [/ANW] 4. Петер Штёгер играет за Рапид. [/ANW] 5. Петер Штёгер играет за Рапид. [/ANW] 6. Петер Штёгер играет за Рапид. [/ANW] 7. Петер Штёгер играет за Рапид. [/ANW] 8. Петер Штёгер играет за Рапид. [/ANW] 9. Петер Штёгер играет за Рапид. [/ANW] 10. Петер Штёгер играет за Рапид. [/ANW] 11. Петер Штёгер играет за Рапид. [/ANW] 12. Петер Штёгер играет за Рапид. [/ANW] 13. Петер Штёгер играет за Рапид. [/ANW] 14. Петер Штёгер играет за Рапид. [/ANW] 15. Петер Штёгер играет за Рапид. [/ANW] 16. Петер Штёгер играет за Рапид. [/ANW] 17. Петер Штёгер играет за Рапид. [/ANW] 18. Петер Штёгер играет за Рапид. [/ANW] 19. Петер Штёгер играет за Рапид. [/ANW] 20. Петер Штёгер играет за Рапид. [/ANW] 21. Петер Штёгер играет за Рапид. ["
Id253,Pakistan_Civil_Aviation_Authority location Jinnah_International_Airport, Управление гражданской авиации Пакистана расположено в международном аэропорту Джинна. ,"['Местонахождение Управления гражданской авиации Пакистана - международный аэропорт «Джинна».', 'Управление гражданской авиации Пакистана находится в международном аэропорту ""Джинна"".', 'Управление гражданской авиации Пакистана расположено в международном аэропорту ""Джинна"".']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Pakistan_Civil_Aviation_Authority location Jinnah_International_Airport [/TRIPLE] [ANW] Управление гражданской авиации Пакистана расположено в международном аэропорту Джинна. [/ANW] 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1"
Id61,"Bacon_Explosion course ""Main course"""," ""Беконный взрыв"" - основное блюдо. ","['""Беконный взрыв"" - основное блюдо.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Bacon_Explosion course ""Main course"" [/TRIPLE] [ANW] ""Беконный взрыв"" - основное блюдо. [/ANW] 1.0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
Id570,Antioquia_Department country Colombia Bandeja_paisa region Antioquia_Department," Бандеха паиса - это блюдо из Антьокии, Колумбия. ","['Бандеха паиса родом из Антьокия Колумбия.', 'Бандеха паиса – блюдо, которое можно найти в Антьокии, Колумбии.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Antioquia_Department country Colombia Bandeja_paisa region Antioquia_Department [/TRIPLE] [ANW] Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 1. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 2. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 3. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 4. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 5. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 6. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 7. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 8. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 9. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 10. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 11. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 12. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 13. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] 14. Бандеха паиса - это блюдо из Антьокии, Колумбия. [/ANW] "
Id77,Superleague_Greece champions Olympiacos_F.C. AEK_Athens_F.C. ground Athens AEK_Athens_F.C. league Superleague_Greece AEK_Athens_F.C. numberOfMembers 69618," ФК ""АЕК Афины"" имеет 69618 членов и играет в Чемпионате Греции по футболу, где ФК ""Олимпиакос"" - чемпионы. ","['Площадка АЕК находится в Афинах, и клуб соревнуется на Чемпионате Греции по футболу. Он насчитывает 69618 членов. «Олимпиакос» - предыдущие победители Чемпионата Греции по футболу.', 'Домашняя площадка ФК ""АЕК"" находится в Афинах, Греция, и у них 69618 членов. Они играют в Чемпионате Греции по футболу, в котором ФК ""Олимпиакос"" - предыдущие чемпионы.', 'ФК ""Олимпиакос"" были прошлыми чемпионами в чемпионате Греции по футболу, в котором также соревнуется ФК ""АЕК"". ФК ""АЕК"" находится в Афинах и насчитывает 69618 членов.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Superleague_Greece champions Olympiacos_F.C. AEK_Athens_F.C. ground Athens AEK_Athens_F.C. league Superleague_Greece AEK_Athens_F.C. numberOfMembers 69618 [/TRIPLE] [ANW] ФК ""АЕК Афины"" имеет 69618 членов и играет в Чемпионате Греции по футболу, где ФК ""Олимпиакос"" - чемпионы. [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/"
Id1069,Accademia_di_Architettura_di_Mendrisio academicStaffSize 100, Академия архитектуры Мендризио насчитывает 100 научных сотрудников. ,"['Численность академического персонала Академии архитектуры Мендризио - 100 человек.', 'Научные сотрудники насчитывают 100 человек в Академии архитектуры Мендризио.', 'Научный коллектив Академии архитектуры Мендризио состоит из 100 человек.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Accademia_di_Architettura_di_Mendrisio academicStaffSize 100 [/TRIPLE] [ANW] Академия архитектуры Мендризио насчитывает 100 научных сотрудников. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры Мендризио. [/ANW] 100 научных сотрудников - это академический штат Академии архитектуры"
Id102,AFC_Ajax_(amateurs) season 2014," ФК ""Аякс (любители)"" играл в сезоне 2014 года. ","['ФК ""Аякс (любители)"" соревновался в сезоне в 2014 году.', 'ФК “Аякс (любители)” играли в сезоне 2014 года.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] AFC_Ajax_(amateurs) season 2014 [/TRIPLE] [ANW] ФК ""Аякс (любители)"" играл в сезоне 2014 года. [/ANW] 1.0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "
Id21,Italy capital Rome Serie_D champions S.S._Robur_Siena A.S._Gubbio_1910 ground Italy Italy leader Pietro_Grasso A.S._Gubbio_1910 league Serie_D," Площадка ФК ""Губбио"" расположена в Италии, где столица - Рим, а лидер - Пьетро Грассо. Они играют в лиге Серия D, где ФК ""Робур Сиена"" - чемпионы. ","['ФК ""Сиена"" - чемпионы Второго дивизиона Профессиональной лиги, в которой также играет ФК ""Губбио"". Последний имеет свою домашнюю площадку в Италии, где столица - Рим, а лидер - Пьетро Грассо.', 'Площадка ФК ""Губбио"" находится в Италии, где лидером является Пьетро Грассо, а Рим - столицей. ФК ""Губбио"" играет во Втором дивизионе Профессиональной лиги, чемпионы которого - ""Сиена"".']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Italy capital Rome Serie_D champions S.S._Robur_Siena A.S._Gubbio_1910 ground Italy Italy leader Pietro_Grasso A.S._Gubbio_1910 league Serie_D [/TRIPLE] [ANW] Площадка ФК ""Губбио"" расположена в Италии, где столица - Рим, а лидер - Пьетро Грассо. Они играют в лиге Серия D, где ФК ""Робур Сиена"" - чемпионы. [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/"
Id12,Ajoblanco ingredient Garlic Ajoblanco region Andalusia," Ахобланко, который содержит чеснок, родом из Андалусии. ","['Ахобланко это еда из Андалусии, где чеснок является одним из ингредиентов.', 'Ингредиент ахобланко, который родом из Андалусии, - чеснок.', 'Чеснок – ингредиент ахобланко, это блюдо родом из Андалусии.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Ajoblanco ingredient Garlic Ajoblanco region Andalusia [/TRIPLE] [ANW] Ахобланко, который содержит чеснок, родом из Андалусии. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахобланко содержит чеснок. [/ANW] 1. Ахобланко родом из Андалусии. 2. Ахоблан"
Id83,AEK_Athens_F.C. ground Athens AEK_Athens_F.C. league Superleague_Greece AEK_Athens_F.C. numberOfMembers 69618 AEK_Athens_F.C. season 2014–15_Football_League_(Greece)," ФК ""АЕК Афины"" имеет 69618 членов и играет в Чемпионате Греции по футболу. Их домашняя площадка находится в Афинах, и они играли в сезоне 2014-2015. ","['ФК ""АЕК Афины"" участвует в Чемпионате Греции по футболу и играл в сезоне 2014-2015 годов. Их площадка находится в Афинах, клуб насчитывает 69618 членов.', 'Участник Чемпионата Греции по футболу ФК ""AEK Афины"" сыграл в сезоне 2014-2015 годов, в Футбольной лиге (Греция). ФК ""АЕК Афины"" насчитывает 69618 членов, а их площадка находится в Афинах.', 'Площадка ФК ""АЕК Афины"" находится в Афинах, клуб насчитывает 69618 членов, участвует в Чемпионате Греции по футболу и играл в сезоне 2014-2015 годов в Футбольной лиге (Греция).']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] AEK_Athens_F.C. ground Athens AEK_Athens_F.C. league Superleague_Greece AEK_Athens_F.C. numberOfMembers 69618 AEK_Athens_F.C. season 2014–15_Football_League_(Greece) [/TRIPLE] [ANW] ФК ""АЕК Афины"" имеет 69618 членов и играет в Чемпионате Греции по футболу. Их домашняя площадка находится в Афинах, и они играли в сезоне 2014-2015. [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/AN"
Id132,"Greenville,_Wisconsin country United_States Greenville,_Wisconsin isPartOf Dale,_Wisconsin Appleton_International_Airport location Greenville,_Wisconsin"," Международный аэропорт Эпплтон расположен в Гринвилле, штат Висконсин, США, который является частью Дейла, штат Висконсин. ","['Гринвилл, Висконсин, - часть Дейла, Висконсин, который находится в Соединённых Штатах Америки. Его обслуживает международный аэропорт Эпплтон.', 'Международный аэропорт ""Эпплтон"" находится в Гринвилле, штат Висконсин, который входит в состав Дейла, штат Висконсин, расположенного в США.', 'Международный аэропорт Эпплтон можно найти в городе Гринвилл, Дейл, Висконсин, США.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Greenville,_Wisconsin country United_States Greenville,_Wisconsin isPartOf Dale,_Wisconsin Appleton_International_Airport location Greenville,_Wisconsin [/TRIPLE] [ANW] Международный аэропорт Эпплтон расположен в Гринвилле, штат Висконсин, США, который является частью Дейла, штат Висконсин. [/ANW] 1. Гринвилл, Висконсин, США - часть Дейла, Висконсин. 2. Международный аэропорт Эпплтон расположен в Гринвилле, Висконсин. [/ANW] 1. Гринвилл, Висконсин, США - часть Дейла, Висконсин. 2. Международный аэропорт Эпплтон расположен в Гринвилле, Висконсин. [/ANW] 1. Гринвилл, Висконсин, США - часть Дейла, Висконсин. 2. Международный аэропорт Эпплтон расположен в Гринвилле, Висконсин. [/ANW] 1. Гринвилл, Висконсин, США - часть Дейла, Висконсин. 2. Международный аэропорт Эпплтон расположен в Гринвилле, Висконсин. [/ANW] 1. Гринвилл, Висконсин, США - часть Дейла, Висконсин. 2. Международный аэропорт Эпплтон расположен в Гринвилле, Висконсин. [/ANW] 1. Гринвилл, Висконсин, США - часть Дейла, Висконсин. 2. Международный аэропорт Эпплтон расположен в Гринвилле, Висконсин. [/ANW] 1. Гринвилл, Висконсин, США - часть Дейла, Висконсин. 2. Международный аэропорт Эпплтон расположен в Гринвилле, Висконсин. [/ANW] "
Id28,"Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 3500.0 Adolfo_Suárez_Madrid–Barajas_Airport runwayName ""18R/36L""", Аэропорт Барахас расположен в Алькобендасе и имеет взлетно-посадочную полосу 18R/36L длиной 3500 метров. ,"['Находящийся в Алькобендасе, Барахас имеет взлетно-посадочную полосу длиной 3500 метров и взлетно-посадочную полосу с названием 18R/36L.', 'Аэропорт Барахас находится в Алькобендасе. Название взлетно-посадочной полосы - 18R/36L, а длина - 3500,0.', 'Аэропорт ""Барахас"" находится в Алькобендасе. Его взлетно-посадочная полоса - 18R/36L, а длина - 3500 футов.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 3500.0 Adolfo_Suárez_Madrid–Barajas_Airport runwayName ""18R/36L"" [/TRIPLE] [ANW] Аэропорт Барахас расположен в Алькобендасе и имеет взлетно-посадочную полосу 18R/36L длиной 3500 метров. [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  ["
Id1044,London leaderTitle European_Parliament 20_Fenchurch_Street location London," Фенчёрч-стрит 20 находится в Лондоне, где Европейский парламент - лидер. ","['Фенчёрч-стрит 20 находится в Лондоне, который в настоящее время возглавляется Европарламентом.', 'Фенчёрч-стрит 20 находится в Лондоне, который управляется Европейским парламентом.', 'Фенчёрч-стрит, 20, находится в Лондоне, который возглавляется Европейским парламентом.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] London leaderTitle European_Parliament 20_Fenchurch_Street location London [/TRIPLE] [ANW] Фенчёрч-стрит 20 находится в Лондоне, где Европейский парламент - лидер. [/ANW] 1. Фенчёрч-стрит 20 находится в Лондоне. 2. Лидером Лондона является Европейский парламент. [/ANW] 20 Фенчёрч-стрит находится в Лондоне, где Европейский парламент - лидер. [/ANW] 1. Фенчёрч-стрит 20 находится в Лондоне. 2. Лидером Лондона является Европейский парламент. [/ANW] 20 Фенчёрч-стрит находится в Лондоне, где Европейский парламент - лидер. [/ANW] 1. Фенчёрч-стрит 20 находится в Лондоне. 2. Лидером Лондона является Европейский парламент. [/ANW] 20 Фенчёрч-стрит находится в Лондоне, где Европейский парламент - лидер. [/ANW] 1. Фенчёрч-стрит 20 находится в Лондоне. 2. Лидером Лондона является Европейский парламент. [/ANW] 20 Фенчёрч-стрит находится в Лондоне, где Европейский парламент - лидер. [/ANW] 1. Фенчёрч-стрит 20 находится в Лондоне. 2. Лидером Лондона является Европейский парламент. [/ANW] 20 Фенчёрч-стрит находится в Лондоне, где Европейский парламент - лидер. [/ANW] 1. Фенчёрч-стрит 20 находится в Лондоне. 2. Лидером Лондона является Европейский парламент. [/ANW] 20 Фенчёрч-стрит находится в Лондоне, где Европейский парламент - лидер. [/ANW] 1"
Id16,"Alan_Shepard birthPlace New_Hampshire Alan_Shepard timeInSpace ""13017.0""(minutes)"," Алан Шепард, родившийся в Нью-Гэмпшире, провел в космосе 13017 минут. ","['Алан Шепард, родившийся в Нью-Гэмпшире, провел в космосе 13017 минут.', 'Алан Шепард, который родился в Нью-Гэмпшире, провел в космосе 13017,0 минуты.', 'Алан Шепард родился в Нью-Гэмпшире и провел в космосе 13017 минут.', 'Алан Шепард родился в Нью-Гэмпшире и провел в космосе 13017,0 минуты.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Alan_Shepard birthPlace New_Hampshire Alan_Shepard timeInSpace ""13017.0""(minutes) [/TRIPLE] [ANW] Алан Шепард, родившийся в Нью-Гэмпшире, провел в космосе 13017 минут. [/ANW] 13017.0 (минуты) - это 217 часов. [/ANW] 217 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/ANW] 9 дней - это 216 часов. [/ANW] 216 часов - это 9 дней. [/AN"
