eid,size,dataset_type,category,shape_type,data_unit,sentence
Id77,4,ge,Food,,Bacon_sandwich country United_Kingdom BLT dishVariation Club_sandwich Bacon_sandwich dishVariation BLT BLT ingredient Lettuce,Speck-Sandwich ist ein Gericht aus dem Vereinigten Königreich. Eine Variante eines Speck-Sandwich oder ein Club-Sandwich ist das BLT und enthält Salat. 
Id57,5,ge,University,,School of Business and Social Sciences at the Aarhus University academicStaffSize 737 School of Business and Social Sciences at the Aarhus University city Aarhus School of Business and Social Sciences at the Aarhus University country Denmark School of Business and Social Sciences at the Aarhus University established 1928 School of Business and Social Sciences at the Aarhus University numberOfStudents 16000,"Die School of Business and Social Sciences an der Universität Aarhus wurde 1928 in Aarhus, Dänemark, gegründet. Die Schule hat 16.000 Studenten und 737 akademische Mitarbeiter. "
Id112,2,ge,Building,,"Alan_B._Miller_Hall address ""101 Ukrop Way"" Alan_B._Miller_Hall inaugurationDate ""2009-10-02""","Alan B. Miller Hall, die sich auf 101 Ukrop Way befindet, wurde auf 2009-10-02 inaguriert. "
Id162,2,ge,Building,,Amdavad_ni_Gufa country India India demonym Indian_people,"Die Verteufelung für Menschen, die in Indien leben, wo sich Amdavad ni Gufa befindet, ist Indianer. "
Id31,2,ge,Food,,Arem-arem country Indonesia Indonesia language Indonesian_language,"Arem arem stammt aus dem Land Indonesien, wo die indonesische Sprache gesprochen wird. "
Id97,2,ge,Airport,,"Maple_Ridge_Township,_Alpena_County,_Michigan country United_States Alpena_County_Regional_Airport location Maple_Ridge_Township,_Alpena_County,_Michigan","Alpena County Regional Airport is in Maple Ridge Township, Alpena County, Michigan in the U.S.A.. "
Id34,4,ge,Airport,,"Afonso_Pena_International_Airport cityServed Curitiba São_José_dos_Pinhais isPartOf South_Region,_Brazil Afonso_Pena_International_Airport location São_José_dos_Pinhais Afonso_Pena_International_Airport operatingOrganisation Infraero","Der Standort von Afonso Pena International Flughafen, der Curitiba dient und von Infraero betrieben wird, ist Sao Jose dos Pinhais in der südlichen Region Brasiliens. "
Id37,5,ge,Monument,,"14th_New_Jersey_Volunteer_Infantry_Monument category Historic_districts_in_the_United_States 14th_New_Jersey_Volunteer_Infantry_Monument district Monocacy_National_Battlefield 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" Monocacy_National_Battlefield location Frederick_County,_Maryland 14th_New_Jersey_Volunteer_Infantry_Monument owningOrganisation National_Park_Service","Das 14. New Jersey Volunteer-Infanterie-Denkmal, das 1907-07-11 gegründet wurde, findet sich im Monocacy National Battlefield, Frederick, Maryland. Das Denkmal wurde vom Nationalparkdienst bereitgestellt und gehört zur Kategorie der historischen Bezirke in den Vereinigten Staaten. "
Id129,3,ge,Building,,"Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall location Williamsburg,_Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary","The Alan B. Miller Hall, designed by the Architekt Robert A.M. Stern, is located in Williamsburg, Virginia, and owned by the College of William and Mary. "
Id64,2,ge,Airport,,United_States_Air_Force aircraftFighter McDonnell_Douglas_F-15_Eagle Al_Asad_Airbase operatingOrganisation United_States_Air_Force,Al Asad Airbase verwendet den McDonnell Douglas F-15 Eagle und wird von der US Air Force betrieben. 
Id65,4,ge,University,,School of Business and Social Sciences at the Aarhus University academicStaffSize 737 School of Business and Social Sciences at the Aarhus University city Aarhus School of Business and Social Sciences at the Aarhus University country Denmark School of Business and Social Sciences at the Aarhus University numberOfStudents 16000,"Die School of Business and Social Sciences an der Aarhus Universität in Aarhus, Dänemark hat 737 akademische Mitarbeiter und 16.000 Studenten. "
Id4,3,ge,Airport,,Tirstrup country Denmark Denmark language Greenlandic_language Aarhus_Airport location Tirstrup,"Die Lage des Flughafens von Aarhus ist Tirstrup in Dänemark, wo eine der gesprochenen Sprachen Greenlandic ist. "
Id176,3,ge,Building,,New_York_City country United_States New_York_City isPartOf New_York Asser_Levy_Public_Baths location New_York_City,"Die Asser Levy Public Bäder befinden sich in New York City, New York, USA. "
Id28,1,ge,University,,Acharya_Institute_of_Technology numberOfUndergraduateStudents 10000,"Die Zahl der Absolventen, die das Acharya Institute of Technology besuchen, beträgt rund 10000 Studenten. "
Id128,3,ge,SportsTeam,,Campeonato_Brasileiro_Série_C country Brazil Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Agremiação_Sportiva_Arapiraquense season 2015,Agremiação Sportiva Arapiraquense spielen in der Campeonato Brasileiro série C Liga in Brasilien im Jahr 2015. 
Id120,4,ge,Food,,Baked_Alaska country United_States Baked_Alaska course Dessert Dessert dishVariation Sandesh_(confectionery) United_States ethnicGroup African_Americans,"Sanesh ist ein Dessert, ebenso wie Baked Alaska, der in den USA zu finden ist, wo afrikanische Amerikaner eine ethnische Gruppe sind. "
Id181,3,ge,Building,,New_York_City isPartOf New_York New_York_City isPartOf Manhattan Asser_Levy_Public_Baths location New_York_City,"New York City, New York, Manhattan ist der Standort der Asser Levy Public Bäder. "
Id213,1,ge,SportsTeam,,Paulo_Sousa club Juventus_F.C.,Paulo Sousa spielte für Juventus FC. 
Id166,1,ge,Food,,Bionico course Dessert,Bionico wird am Nachtisch serviert. 
Id91,2,ge,SportsTeam,,Christian_Panucci club Inter_Milan A.S._Livorno_Calcio manager Christian_Panucci,"A.s. Livorno Calcio wird von Christian Panucci geleitet, der für Inter Mailand spielt. "
Id168,2,ge,SportsTeam,,Peter_Stöger club SK_Vorwärts_Steyr 1._FC_Köln manager Peter_Stöger,Peter Stoger ist im SK Vorwarts Steyr Club und ist der Manager der 1. FC Koln. 
Id10,2,ge,Food,,Ajoblanco ingredient Almond Almond order Rosids,Mandel ist Teil der Bestellung von ROSIDS und ist eine Zutat in ajoblanco. 
Id26,4,ge,University,,Accademia_di_Architettura_di_Mendrisio academicStaffSize 100 Accademia_di_Architettura_di_Mendrisio city Mendrisio Accademia_di_Architettura_di_Mendrisio dean Mario_Botta Accademia_di_Architettura_di_Mendrisio numberOfStudents 600,"Der Dekan der Accademia di Architettura di Mendrisio ist Mario Botta, es hat ein Personal Kompliment von 100 und 600 Studenten. "
Id8,1,ge,Food,,Almond division Flowering_plant,Mandeln sind in der Sparte der blühenden Pflanzen. 
Id79,2,ge,Food,,Bandeja_paisa ingredient Avocado Avocado order Laurales,Avocado ist eine der Zutaten in Bandeja paisa und ist Mitglied der Laurales-Pflanzenordnung. 
Id4,3,ge,Monument,,"11th_Mississippi_Infantry_Monument category Contributing_property 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania 11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania","Gettysburg, Adams County, Pennsylvania ist der Standort des 11. Mississippi-Infanterie-Denkmals, das als Sachbeschädigung eingestuft wird. "
Id124,1,ge,Building,,"Asherton,_Texas isPartOf Dimmit_County,_Texas","Asherton, Texas ist Teil von Dimmit County, Texas. "
Id9,2,ge,Monument,,"11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania 11th_Mississippi_Infantry_Monument state ""Pennsylvania""","Das 11. Mississippi-Infanterie-Denkmal befindet sich in Gettysburg, Pennsylvania. "
Id178,4,ge,Food,,Barny_Cakes carbohydrate 18.0 g Barny_Cakes dishVariation Milk Barny_Cakes fat 4.8 g Barny_Cakes protein 1.8 g,"Barny Cakes kann Milch aufnehmen und 1,8g Eiweiß, 4,8g Fett und 18,0g Kohlenhydrate enthalten. "
Id110,3,ge,SportsTeam,,"AFC_Ajax_(amateurs) fullname ""Amsterdamsche Football Club Ajax Amateurs"" AFC_Ajax_(amateurs) numberOfMembers 5000 AFC_Ajax_(amateurs) season 2014–15_Topklasse","Der AFC Ajax (Amateure) vollständiger Name ist der ""Amsterdamsche Fußballclub Ajax Amateurs. Sie spielen in der Topklasse in der Saison 2014-2015 und haben 5000 Mitgliedschaften. "
Id123,4,ge,Airport,,"Ícolo_e_Bengo country Angola Ícolo_e_Bengo isPartOf Luanda_Province Angola_International_Airport location Ícolo_e_Bengo Angola_International_Airport runwayName ""05L/23R""","Angola International Airport, mit einer Landebahn namens 05L / 23R, befindet sich bei Ícolo e Bengo, das sich in der Provinz Luanda in Angola befindet. "
Id222,1,ge,Airport,,Greece demonym Greeks,Die Menschen in Griechenland werden Griechen genannt. 
Id62,4,ge,Food,,Ayam_penyet country Java Java ethnicGroup Banyumasan_people Ayam_penyet ingredient Fried_chicken Ayam_penyet region Singapore,"Gebratenes Huhn ist eine der Zutaten im Gericht ""Ayam Penyet"". Die Lebensmittel stammen aus Singapur und finden sich auf der Insel Java, wo Banyumasan Menschen eine der ethnischen Gruppen sind. "
Id126,2,ge,SportsTeam,,AZAL_PFK ground AZAL_Arena AZAL_PFK league Azerbaijan_Premier_League,Azal PFK spielt in der Aserbaidschan Premier League ihre Heimspiele in der Azal Arena. 
Id26,1,ge,ComicsCharacter,,"Ballistic_(comicsCharacter) alternativeName ""Kelvin Mao""","Ballistisch ist ein fiktiver Comic-Superheld, der manchmal als Kelvin Mao bekannt ist. "
Id97,3,ge,Food,,Bacon_Explosion country United_States Bacon_Explosion ingredient Sausage Bacon_Explosion region Kansas_City_metropolitan_area,"Wurst ist eine Zutat in der Bacon-Explosion, die aus Kansas City USA stammt. "
Id3,4,ge,Astronaut,,"Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard occupation Test_pilot Alan_Shepard status ""Deceased""",Alan Shepard wurde in New Hampshire geboren und starb in Kalifornien. Er diente als Testpilot. 
Id112,5,ge,Airport,,"Texas capital Austin,_Texas Texas country United_States Texas demonym Texan Texas language English_language Andrews_County_Airport location Texas","Andrews County Airport befindet sich in Texas, USA, wo die Menschen als Texaner bekannt sind. Die Sprache, die in Texas gesprochen wird, ist Englisch und die Hauptstadt ist Austin. "
Id56,2,ge,Food,,Arròs_negre ingredient Cuttlefish Arròs_negre region Catalonia,Tintenfische ist eine Zutat im katalonischen Gericht von arros negre. 
Id80,1,ge,Building,,"Adisham_Hall address ""St. Benedict's Monastery, Adisham, Haputhale, Sri Lanka""","Die Adresse der Adisham Hall ist St. Benedicts Kloster, Adisham, Haputhale, Sri Lanka. "
Id106,3,ge,SportsTeam,,AFC_Ajax_(amateurs) ground Sportpark_De_Toekomst Sportpark_De_Toekomst operator AFC_Ajax Sportpark_De_Toekomst tenant Jong_Ajax,AFC Ajax und Amateur-Boden ist Sportpark De toekomst. Jon Ajax sind die Mieter des De toekomst Sportparks. 
Id120,1,ge,Food,,Barny_Cakes country France,Das Land Barny Cakes kommt aus Frankreich. 
Id8,3,ge,Building,,103_Colmore_Row completionDate 1976 103_Colmore_Row floorCount 23 103_Colmore_Row location Colmore_Row,"103 Colmore Row wurde 1976 fertiggestellt, befindet sich bei Colmore Row und hat 23 Etagen. "
Id43,1,ge,ComicsCharacter,,Big_Hero_6_(film) distributor Walt_Disney_Studios_Motion_Pictures,Der Händler von Big Hero 6 (Film) ist Walt Disney Studios Motion Pictures. 
Id122,1,ge,SportsTeam,,"Agremiação_Sportiva_Arapiraquense nickname ""Asa Gigante ''""",Die Agremiação Sportiva Arapiraquense trägt den Spitznamen Asa Gigante. 
Id63,1,ge,Food,,Bacon_Explosion ingredient Sausage,Eine Zutat einer Speck-Explosion ist Wurst. 
Id117,3,ge,Building,,"Akita_Prefecture country Japan Akita,_Akita isPartOf Akita_Prefecture Akita_Museum_of_Art location Akita,_Akita","Das Akita Museum für Kunst befindet sich in Akita, Präfektur Akita in Japan. "
Id23,1,ge,Airport,,Abilene_Regional_Airport runwayLength 2195.0,"Die Fahrbahnlänge des Regionalflughafens Abilene beträgt 2,195. "
Id79,2,ge,Airport,,Alderney_Airport cityServed Alderney Alderney language English_language,Der Flughafen Alderney bedient die englischsprachige Stadt Alderney. 
Id83,1,ge,Airport,,Alderney_Airport runwayLength 733.0,Die Start- und Landebahn von Alderney hat eine Länge von 733.0. 
Id118,3,ge,Food,,Bacon_sandwich dishVariation BLT BLT dishVariation Club_sandwich BLT ingredient Tomato,"Die BLT ist eine Variante des Club Sandwich und Speck-Sandwich, und enthält Tomate. "
Id40,1,ge,ComicsCharacter,,Ben_Urich creator Roger_McKenzie_(comic_book_writer),Die Comic-Buchfigur Ben Urich wurde von Roger McKenzie geschaffen. 
Id143,3,ge,Building,,"Ampara_Hospital country Sri_Lanka Ampara_Hospital region Ampara_District Ampara_Hospital state Eastern_Province,_Sri_Lanka","Ampara Hospital befindet sich in ampara District, Ostprovinz, Sri Lanka. "
Id260,1,ge,Food,,United_Kingdom language English_language,Die Sprache des Vereinigten Königreichs ist die englische Sprache. 
Id93,3,ge,SportsTeam,,"A.S._Roma fullname ""Associazione Sportiva Roma S.p.A."" A.S._Roma ground Rome A.S._Roma numberOfMembers 70634",As Roma hat 70634 Mitglieder und hat einen Boden in Rom. Ihr Name ist Associazione Sportiva Roma S.p.A. 
Id52,2,ge,Food,,Arròs_negre country Spain Arròs_negre region Catalonia,"Arros Negre stammt aus Katalonien, Spanien. "
Id153,4,ge,Food,,Bandeja_paisa country Colombian_cuisine Avocado family Lauraceae Bandeja_paisa ingredient Avocado Bandeja_paisa region Antioquia_Department,"Avocado, Teil der Familie Lauraceae, ist eine der Zutaten von Bandeja paisa, einem typisch kolumbianischen Gericht aus der Region Antooquia. "
Id142,2,ge,Food,,"Bakewell_pudding served ""Warm  or cold"" Bakewell_pudding servingTemperature ""Warm (freshly baked) or cold""",Bakewell Pudding kann frisch gebacken (warm) oder kalt serviert werden. 
Id31,1,ge,Building,,"250_Delaware_Avenue buildingStartDate ""January, 2014""",Januar 2014 ist der Baubeginn von 250 Delaware Avenue. 
Id15,2,ge,Monument,,"14th_New_Jersey_Volunteer_Infantry_Monument district Monocacy_National_Battlefield 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11""",Das 14. New Jersey Volunteer Infantry Monument befindet sich auf dem Monocacy National Battlefield und wurde am 11. Juli 1907 gegründet. 
Id61,2,ge,ComicsCharacter,,Bolt_(comicsCharacter) creator Ernie_Colón Bolt_(comicsCharacter) creator Gary_Cohn_(comics),Ernie Colón und Gary Cohn sind einige der Schöpfer der Comicfigur Bolt. 
Id27,1,ge,Building,,"20_Fenchurch_Street completionDate ""April 2014""",20 Fenchurch Street wurde im April 2014 fertiggestellt. 
Id4,1,ge,Building,,103_Colmore_Row floorCount 23,Bei 103 Colmore Row gibt es 23 Etagen. 
Id59,1,ge,ComicsCharacter,,Bolt_(comicsCharacter) creator Ernie_Colón,Bolt wird von Ernie Colon erstellt. 
Id65,4,ge,Building,,Dublin country Republic_of_Ireland Dublin isPartOf Leinster 3Arena location Dublin 3Arena owner Live_Nation_Entertainment,"3Arena befindet sich in Dublin, Leinster, Republik Irland und befindet sich im Besitz von Live Nation Entertainment. "
Id81,3,ge,Building,,AC_Hotel_Bella_Sky_Copenhagen floorCount 23 AC_Hotel_Bella_Sky_Copenhagen owner Bella_Center AC_Hotel_Bella_Sky_Copenhagen tenant Marriott_International,Der Besitzer des AC Hotel Bella Sky Kopenhagen mit 23 Etagen ist Bella Center und der Mieter ist Marriott International. 
Id84,5,ge,Airport,,"Allama_Iqbal_International_Airport cityServed Lahore Allama_Iqbal_International_Airport location Pakistan Allama_Iqbal_International_Airport operatingOrganisation Pakistan_Civil_Aviation_Authority Allama_Iqbal_International_Airport runwayLength 2900.0 Allama_Iqbal_International_Airport runwayName ""18L/36R""","Der internationale Flughafen Allama Iqbal, der sich in Pakistan befindet und der Stadt Lahore dient, wird von der pakistanischen Zivilluftfahrtbehörde betrieben. Der Fahrbahnname am Flughafen ist 18L / 36R und hat eine Länge von 2900.0. "
Id73,4,ge,SportsTeam,,"A.S._Roma fullname ""Associazione Sportiva Roma S.p.A."" A.S._Roma ground ""Rome, Italy"" A.S._Roma numberOfMembers 70634 A.S._Roma season 2014–15_Serie_A","Associazione Sportiva Roma S.p.A (abgekürzt zu A.S.Roma) hat 70634 Mitglieder, ihr Boden ist in Italien und sie waren in der Serie A 2014-2015. "
Id71,4,ge,University,,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Visvesvaraya_Technological_University city Belgaum Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Acharya_Institute_of_Technology state Karnataka","Das Acharya Institute of Technology mit Sitz im Bundesstaat Karnataka hat den Direktor Dr. G. P. Prabhukumar. Das Institut ist mit der Visvesvaraya Technological University verbunden, die sich in der Stadt Belgaum befindet. "
Id56,3,ge,University,,School of Business and Social Sciences at the Aarhus University country Denmark School of Business and Social Sciences at the Aarhus University established 1928 School of Business and Social Sciences at the Aarhus University numberOfStudents 16000,Die School of Business and Social Sciences der Aarhus Universität in Dänemark wurde 1928 gegründet und hat 16000 Studenten. 
Id3,2,ge,ComicsCharacter,,Airman_(comicsCharacter) creator Harry_Sahle Airman_(comicsCharacter) creator George_Kapitan,Die komische Buchfigur Airman wurde sowohl von Harry Sahle als auch von George Kapitan geschaffen. 
Id23,2,ge,Food,,"Amatriciana_sauce dishVariation ""Onion, garlic, black pepper, chili"" Amatriciana_sauce dishVariation Garlic","Ein Varient von amatriciana Sauce enthält Zwiebel, Knoblauch, schwarzen Pfeffer und Chilli. "
Id12,7,ge,Astronaut,,"William_Anders almaMater ""AFIT, M.S. 1962"" William_Anders birthDate ""1933-10-17"" William_Anders birthPlace British_Hong_Kong William_Anders dateOfRetirement ""1969-09-01"" William_Anders nationality United_States William_Anders occupation Fighter_pilot William_Anders status ""Retired""","William Anders bei einem Amerikaner, der am 17. Oktober 1933 im britischen Hongkong geboren wurde. Nach dem Studium von AFIT mit einem M.S. 1962 arbeitete er als Testpilot, bis er am 1. September 1969 in den Ruhestand ging. "
Id14,1,ge,Building,,"11_Diagonal_Street buildingStartDate ""1978""",Das Gebäude an der 11 Diagonal Street wurde 1978 errichtet. 
Id29,1,ge,Astronaut,,Apollo_8 commander Frank_Borman,Der Apollo-8-Kommandant war Frank Bormann. 
Id17,3,ge,SportsTeam,,Jens_Härtel club SV_Babelsberg_03 Jens_Härtel club FC_Sachsen_Leipzig 1._FC_Magdeburg manager Jens_Härtel,"Jens Hartel, der für den FC Sachsen Leipzig spielte und nun für den SV Babelsberg 03 spielt, ist der Manager beim FC Magdeburg. "
Id38,1,ge,Astronaut,,Buzz_Aldrin occupation Fighter_pilot,Buzz Aldrin Besatzung war eine Kampfpilotin. 
Id183,5,ge,Airport,,"Adirondack_Regional_Airport cityServed Lake_Placid,_New_York Adirondack_Regional_Airport cityServed Saranac_Lake,_New_York Harrietstown,_New_York country United_States Saranac_Lake,_New_York isPartOf Harrietstown,_New_York Harrietstown,_New_York isPartOf New_York","Adirondack Regional Airport serviert Lake Placid, New York, und auch Saranac Lake (Teil von Harrietstown), New York. "
Id9,1,ge,ComicsCharacter,,Arion_(comicsCharacter) creator Paul_Kupperberg,Die komische Buchfigur Arion wurde von Paul Kupperberg ins Leben gerufen. 
Id3,5,ge,Astronaut,,"Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard occupation Test_pilot Alan_Shepard status ""Deceased""","Alan Shepard ist in Kalifornien gestorben. Er wurde in New Hampshire geboren und ging zur Schule bei NWC, Abschluss mit einer MA im Jahr 1957, Er diente als Testpilot. "
Id8,2,ge,Monument,,"11th_Mississippi_Infantry_Monument established 2000 11th_Mississippi_Infantry_Monument state ""Pennsylvania""",Das 11. Mississippi-Infanterie-Denkmal steht im Bundesstaat Pennsylvania und wurde im Jahr 2000 gegründet. 
Id39,4,ge,Building,,"20_Fenchurch_Street buildingStartDate ""January 2009"" 20_Fenchurch_Street completionDate ""April 2014"" 20_Fenchurch_Street floorArea 62145.3 (square metres) 20_Fenchurch_Street floorCount 34","20 Fenchurch St. wurde im Januar 2009 gestartet und im April 20014 fertiggestellt. Es hat 34 Etagen und ist 62145,3 Quadratmeter groß. "
Id42,3,ge,Astronaut,,"Elliot_See almaMater University_of_Texas_at_Austin Elliot_See deathDate ""1966-02-28"" Elliot_See deathPlace St._Louis","Elliot See, der sein Studium an der University of Texas in Austin absolvierte, starb am 28. Februar 1966 in St. Louis. "
Id110,3,ge,Building,,"Adisham_Hall architecturalStyle Tudor_Revival_architecture Adisham_Hall completionDate 1931 Adisham_Hall location ""Haputale, Sri Lanka""","Adisham Hall, Haputale, Sri Lanka wurde im Tudor Revival Stil erbaut und 1931 beendet. "
Id25,1,ge,Building,,"200_Public_Square location Public_Square,_Cleveland","200 Public Square befindet sich am Public Square, Cleveland. "
Id84,5,ge,Airport,,"Allama_Iqbal_International_Airport cityServed Lahore Allama_Iqbal_International_Airport location Pakistan Allama_Iqbal_International_Airport operatingOrganisation Pakistan_Civil_Aviation_Authority Allama_Iqbal_International_Airport runwayLength 2900.0 Allama_Iqbal_International_Airport runwayName ""18L/36R""","Allama Iqbal International Airport dient und befindet sich in der Stadt Lahore, Pakistan. Die pakistanische Zivilluftfahrtbehörde betreibt den Flughafen, der eine Landebahn mit dem Namen ""18L / 36R"" hat, die 2900.0 lang ist. "
Id4,2,ge,Astronaut,,"Alan_Bean birthPlace Wheeler,_Texas Alan_Bean occupation Test_pilot","Alan Bean wurde in Wheeler, Texas geboren und verfolgte eine Karriere als Testpilot. "
Id74,1,ge,Food,,Bacon_sandwich ingredient Condiment,Die Zutaten sind Zutaten in Speck-Sandwiches. 
Id134,3,ge,Building,,Amdavad_ni_Gufa completionDate 1995 Amdavad_ni_Gufa country India Amdavad_ni_Gufa location Ahmedabad,"Amdavad ni Gufa, fertiggestellt 1995, befindet sich in Ahmedabad, Indien. "
Id113,1,ge,SportsTeam,,AZ_Alkmaar manager John_van_den_Brom,John van den Brom ist Manager des AZ Alkmaar. 
Id57,1,ge,SportsTeam,,"A.S._Gubbio_1910 fullname ""Associazione Sportiva Gubbio 1910 Srl""","Der vollständige Name von AS Gubbio 1910 ist ""Associazione Sportiva Gubbio 1910 Srl"". "
Id259,1,ge,Airport,,Port_Authority_of_New_York_and_New_Jersey headquarter New_York,Die Hafenbehörde von New York und New Jersey hat ihren Sitz in New York. 
Id95,4,ge,SportsTeam,,John_van_den_Brom club AFC_Ajax John_van_den_Brom club De_Graafschap AZ_Alkmaar manager John_van_den_Brom AZ_Alkmaar owner Robert_Eenhoorn,"John van den Brom ist der Manager von AZ Alkmaar, im Besitz von Robert Eehoorn, und spielt für AFC Ajax und De Graafschap. "
Id40,5,ge,Monument,,"14th_New_Jersey_Volunteer_Infantry_Monument district Monocacy_National_Battlefield 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" Monocacy_National_Battlefield location Frederick_County,_Maryland Monocacy_National_Battlefield nearestCity Frederick,_Maryland 14th_New_Jersey_Volunteer_Infantry_Monument owningOrganisation National_Park_Service","Das 14. New Jersey Volunteer Infanterie Monument am 11. Juli 1907 befindet sich auf dem Monocacy National Battlefield, Frederick County, Maryland. Die Nationalparkverwaltung ist für die Versorgungsphase verantwortlich. "
Id19,5,ge,Monument,,"Turkey capital Ankara Atatürk_Monument_(İzmir) designer Pietro_Canonica Atatürk_Monument_(İzmir) inaugurationDate ""1932-07-27"" Atatürk_Monument_(İzmir) location Turkey Atatürk_Monument_(İzmir) material ""Bronze""","Das Atatürk-Denkmal in der Türkei wurde in Bronze von Pietro Canonica entworfen, es wurde am 27. Juli 1932 eingeweiht. Die Hauptstadt der Türkei ist Ankara. "
Id45,2,ge,SportsTeam,,A.D._Isidro_Metapán ground Metapán A.D._Isidro_Metapán league Salvadoran_Primera_División,N. Isidro Metapan spielt in der salvadorianischen Primera Division an seinem Boden bei Metapan. 
Id103,1,ge,Airport,,"Alpena_County_Regional_Airport runwayName ""7/25""",7 / 25 ist die Start- und Landebahn von Alpena County Regional Airport. 
Id38,4,ge,Astronaut,,"Buzz_Aldrin almaMater ""Massachusetts Institute of Technology, Sc.D. 1963"" Buzz_Aldrin birthPlace Glen_Ridge,_New_Jersey Buzz_Aldrin occupation Fighter_pilot Buzz_Aldrin status ""Retired""","Buzz Aldrin wurde in Glen Ridge, New Jersey geboren. Er erhielt 1963 vom Massachusetts Institute of Technology eine Sc.D. Er wurde Kampfpilot und ist in den Ruhestand gegangen. "
Id153,4,ge,Building,,"Asilomar_Conference_Grounds architect Julia_Morgan Julia_Morgan birthPlace California Julia_Morgan significantBuilding Riverside_Art_Museum Julia_Morgan significantBuilding Chinatown,_San_Francisco","Die kalifornische Architektin Julia Morgan entwarf die Asilomar-Konferenz und befindet sich hinter Chinatown in San Francisco und anderen bedeutenden Gebäuden, darunter das Riverside Art Museum. "
Id90,3,ge,Airport,,"Maple_Ridge_Township,_Alpena_County,_Michigan country United_States Alpena_County_Regional_Airport location Maple_Ridge_Township,_Alpena_County,_Michigan Alpena_County_Regional_Airport runwayLength 1533.0","Der Standort von Alpena County Regional Airport ist Maple Ridge Township, Alpena County, Michigan, USA und hat eine Landebahn von 1533 Metern. "
Id76,2,ge,ComicsCharacter,,"The_Arrow_(comicsCharacter) alternativeName ""Ralph Payne"" The_Arrow_(comicsCharacter) creator Paul_Gustavson","Pfeil, auch bekannt als Ralph Payne, wurde von Paul Gustavson gegründet. "
Id34,6,ge,University,,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology numberOfPostgraduateStudents 700 Acharya_Institute_of_Technology president ""B.M. Reddy""","Gegründet im Jahr 2000 und derzeit mit 700 postgraduierten Studenten, ist das Acharya Institute of Technology in Bangalore, Indien. Der Präsident des Instituts ist B.M. Reddy und es ist verbunden mit der Visvesvaraya Technological University. "
Id159,2,ge,Building,,Dublin country Republic_of_Ireland 3Arena location Dublin,"3Arena befindet sich in Dublin, in der Republik Irland. "
Id7,1,ge,Monument,,14th_New_Jersey_Volunteer_Infantry_Monument category Historic_districts_in_the_United_States,Das 14. New Jersey Volunteer Infantry Monument gehört zur Kategorie der historischen Bezirke in den Vereinigten Staaten. 
Id90,2,ge,SportsTeam,,Christian_Panucci club Genoa_C.F.C. A.S._Livorno_Calcio manager Christian_Panucci,"A.s. Livorno Calcio werden von Christian Panucci verwaltet, der Fußball spielte für Genua C.F.C. "
Id38,4,ge,Monument,,"14th_New_Jersey_Volunteer_Infantry_Monument category Historic_districts_in_the_United_States 14th_New_Jersey_Volunteer_Infantry_Monument district Monocacy_National_Battlefield 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" Monocacy_National_Battlefield location Frederick_County,_Maryland","Das 14. New Jersey Volunteer Infantry Monument, ein historisches Viertel in den Vereinigten Staaten, befindet sich am Monocacy National Battlefield in der Grafschaft Frederick, Maryland, und wurde am 1907-07-11 gegründet. "
Id31,3,ge,ComicsCharacter,,"Bananaman broadcastedBy ""STV"" Bananaman lastAired ""1986-04-15"" Bananaman starring Tim_Brooke-Taylor",Bananaman spielte Tim Brooke Taylor und wurde am 15. April 1986 zum letzten Mal vom STV ausgestrahlt. 
Id162,2,ge,SportsTeam,,Massimo_Drago club Vigor_Lamezia A.C._Cesena manager Massimo_Drago,Massimo Drago ist dem Verein Vigor Lamezia angeschlossen und ist der Manager von A C Cesena. 
Id63,1,ge,SportsTeam,,"A.S._Livorno_Calcio fullname ""Livorno Calcio S.p.A.""",Der Name von A.S. Livorno Calcio ist Livorno Calcio S.p.A. 
Id84,1,ge,Airport,,Alderney_Airport runwayLength 877.0,"Die Fahrbahnlänge des Flughafens Alderney beträgt 877,0. "
Id153,3,ge,SportsTeam,,A.S._Gubbio_1910 ground Italy Italy language Italian_language Italy leader Sergio_Mattarella,Der Boden von A.S. Gubbio 1910 befindet sich in Italien. Der Landeschef ist Sergio Mattarella und dort sprechen sie Italienisch. 
